,Restaurant ID,Restaurant Name,Restaurant Address,Restaurant City,Restaurant State,Restaurant ZIP,Health Inspection Score,Health Inspection Grade
8165,PR0144504,GOOPOJIB,3071 W 8TH ST,LOS ANGELES,CA,90005,91,A
8166,PR0198449,YANG BAN SUL LUNG TANG INC,1515 MAPLE AVE STE 1,LOS ANGELES,CA,90015,91,A
8169,PR0171949,COTTONHI,3825 W 6TH ST,LOS ANGELES,CA,90020,94,A
8170,PR0156505,REDBIRD,114 E 2ND ST,LOS ANGELES,CA,90012,95,A
8171,PR0156421,PHO THAI TOWN,5136 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,95,A
8173,PR0164454,JUBILEE LIQUOR,4212 W 3RD ST,LOS ANGELES,CA,90020,90,A
8175,PR0023365,VIBIANA,210 S MAIN ST,LOS ANGELES,CA,90012,97,A
8176,PR0003652,VONS MARKET,3461 W 3RD ST,LOS ANGELES,CA,90005,98,A
8177,PR0037652,THE GOURMET PIZZERIA,404 S FIGUEROA ST STE #419,LOS ANGELES,CA,90071,95,A
8178,PR0189200,GELSON'S MARKET,2725 HYPERION AVE,LOS ANGELES,CA,90027,100,A
8179,PR0038989,BRAVO PIZZA AND SUB,5142 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,92,A
8180,PR0016918,OLIVE BRANCH,404 S FIGUEROA ST STE #418B,LOS ANGELES,CA,90071,95,A
8182,PR0027532,ASIANYA,11660 GATEWAY BLVD,LOS ANGELES,CA,90064,95,A
8183,PR0189198,GELSON'S MARKET,2725 HYPERION AVE,LOS ANGELES,CA,90027,98,A
8184,PR0006701,VONS MARKET,3461 W 3RD ST,LOS ANGELES,CA,90005,95,A
8185,PR0016308,LARCHMONT VILLAGE WINE & SPI,223 N LARCHMONT BLVD,LOS ANGELES,CA,90004,97,A
8186,PR0143441,MI CIUDAD,4017 N FIGUEROA ST,LOS ANGELES,CA,90065,95,A
8189,PR0013277,JONS MARKET,5311 SANTA MONICA BLVD,LOS ANGELES,CA,90029,99,A
8190,PR0043674,EL AMANECER SALVADORENO,3059 W 8TH ST,LOS ANGELES,CA,90005,90,A
8191,PR0192331,LIONS & OWLS,458 S HILL ST # 608,LOS ANGELES,CA,90013,94,A
8192,PR0006534,MARIA'S RESTAURANTE Y PUPUSE,3401 N FIGUEROA ST,LOS ANGELES,CA,90065,94,A
8193,PR0168018,COMBO'S NY PIZZERIA,6760 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,91,A
8194,PR0008741,THE YORK,5018 YORK BLVD,LOS ANGELES,CA,90042,92,A
8195,PR0041624,STARBUCKS COFFEE #15062,800 N ALAMEDA ST,LOS ANGELES,CA,90012,94,A
8196,PR0147689,VEGGIE HOUSE LLC,3217 CAHUENGA BLVD W,LOS ANGELES,CA,90068,90,A
8197,PR0156584,SONAR BANGLA STORE,4250 W 3RD ST,LOS ANGELES,CA,90020,90,A
8198,PR0021549,VONS MARKET,3461 W 3RD ST,LOS ANGELES,CA,90005,96,A
8199,PR0001787,GENESIS #2,1423 W PICO BLVD,LOS ANGELES,CA,90015,93,A
8201,PR0179859,RESTAURANTE EL TREBOL,3731 W PICO BLVD,LOS ANGELES,CA,90019,95,A
8202,PR0156508,REDBIRD,114 E 2ND ST,LOS ANGELES,CA,90012,95,A
8204,PR0025670,VONS MARKET #2100,9860 NATIONAL BLVD,LOS ANGELES,CA,90034,99,A
8205,PR0015321,VIM RESTAURANT,5132 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,90,A
8206,PR0197083,AVILES MARKET,3052 W 7TH ST,LOS ANGELES,CA,90005,95,A
8207,PR0045706,JONS MARKET,5311 SANTA MONICA BLVD,LOS ANGELES,CA,90029,95,A
8210,PR0188121,TURNING FIRE,2146 COLORADO BLVD,LOS ANGELES,CA,90041,95,A
8212,PR0146970,99 CENT ONLY STORE,3060 S CRENSHAW BLVD,LOS ANGELES,CA,90016,90,A
8213,PR0016276,LOS ARCOS RESTAURANT,5719 E WHITTIER BLVD,LOS ANGELES,CA,90022,93,A
8214,PR0027132,MARISCOS CHENTE,4532 S CENTINELA AVE,LOS ANGELES,CA,90066,80,B
8215,PR0041234,NAM WON GOL,3623 W PICO BLVD,LOS ANGELES,CA,90005,91,A
8216,PR0014285,GELSON'S MARKET,2725 HYPERION AVE,LOS ANGELES,CA,90027,99,A
8217,PR0040068,EMPANADA'S PLACE,3811 SAWTELLE BLVD,LOS ANGELES,CA,90066,97,A
8219,PR0028081,CHEETAH'S,4600 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,97,A
8220,PR0043069,JONS MARKET,5311 SANTA MONICA BLVD,LOS ANGELES,CA,90029,92,A
8221,PR0005186,EL POLLO LOCO 3526,3925 W SUNSET BLVD,LOS ANGELES,CA,90029,97,A
8222,PR0018005,LA ABEJA,3700 N FIGUEROA ST,LOS ANGELES,CA,90065,85,B
8223,PR0018186,VONS MARKET #2100,9860 NATIONAL BLVD,LOS ANGELES,CA,90034,98,A
8224,PR0122061,PRESSED JUICERY,201 N LARCHMONT BLVD,LOS ANGELES,CA,90004,97,A
8226,PR0041979,TRAXX RESTAURANT,800 N ALAMEDA ST,LOS ANGELES,CA,90012,91,A
8228,PR0042091,VONS MARKET,3461 W 3RD ST,LOS ANGELES,CA,90005,96,A
8229,PR0156506,REDBIRD,114 E 2ND ST,LOS ANGELES,CA,90012,97,A
8230,PR0018351,CAL'S LIQUOR & JR MARKET,5326 YORK BLVD,LOS ANGELES,CA,90042,96,A
8231,PR0189584,THE WINE BAR # 662,600 WORLD WAY,LOS ANGELES,CA,90045,93,A
8232,PR0034373,WINCHELL'S DONUT HOUSE #9887,8567 S BROADWAY # #2,LOS ANGELES,CA,90003,90,A
8233,PR0047695,FOODCOURT LLC,327 S BROADWAY,LOS ANGELES,CA,90013,93,A
8234,PR0198571,RUISSEAU ESPRESSO,6500 WILSHIRE BLVD # 130,LOS ANGELES,CA,90048,93,A
8235,PR0045281,GRECO'S NEW YORK PIZZA,6814 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,94,A
8237,PR0035589,CAFE PRIMO,612 S FLOWER ST,LOS ANGELES,CA,90017,90,A
8238,PR0180938,WHOLE FOODS365,2520 GLENDALE BLVD,LOS ANGELES,CA,90039,94,A
8239,PR0167254,STARBUCKS EVENING,600 WORLD WAY # 622,LOS ANGELES,CA,90045,94,A
8240,PR0146758,ANGEL MAID BAKERY,4542 CENTINELA AVE,LOS ANGELES,CA,90066,95,A
8241,PR0038007,GARDEN CAFE,6420 WILSHIRE BLVD STE 120,LOS ANGELES,CA,90048,93,A
8242,PR0041772,TACO BRAVO,1400 W PICO BLVD,LOS ANGELES,CA,90015,94,A
8244,PR0198334,JOE SUPERMARKET,12131 WASHINGTON PL,LOS ANGELES,CA,90066,94,A
8245,PR0189559,DRIPS & SWIRLS,3076 W 8TH ST,LOS ANGELES,CA,90005,94,A
8247,PR0035114,ALL'ANGOLO PIZZA & PASTA,4050 W 3RD ST,LOS ANGELES,CA,90020,90,A
8248,PR0042730,ANGRY CHEF,404 S FIGUEROA ST STE #417,LOS ANGELES,CA,90071,96,A
8250,PR0036351,FORAGE,3823 W SUNSET BLVD,LOS ANGELES,CA,90026,90,A
8251,PR0129756,SNOWLA SHAVERY,3470 W 6TH ST # 2B,LOS ANGELES,CA,90020,95,A
8252,PR0026907,VONS MARKET #2100,9860 NATIONAL BLVD,LOS ANGELES,CA,90034,93,A
8253,PR0008611,7-ELEVEN #25848-C,3470 W 6TH ST STE #1,LOS ANGELES,CA,90020,92,A
8254,PR0164370,SEE'S CANDIES,600 WORLD WAY #669,LOS ANGELES,CA,90045,100,A
8255,PR0121235,STOP SHOP MARKET,4925 S HOOPER AVE,LOS ANGELES,CA,90011,92,A
8256,PR0197894,GRILL THAI,450 S WESTERN AVE,LOS ANGELES,CA,90020,90,A
8257,PR0146532,KITCHEN MOUSE,5904 N FIGUEROA ST,LOS ANGELES,CA,90042,91,A
8258,PR0123186,CHILE VERDE,6913 LA TIJERA BLVD,LOS ANGELES,CA,90045,90,A
8259,PR0046134,TAM'S JR BURGER,5801 N FIGUEROA ST,LOS ANGELES,CA,90042,94,A
8260,PR0153955,RANCH MERCADO,2930 BEVERLY BLVD,LOS ANGELES,CA,90057,90,A
8261,PR0197802,BLUE BOTTLE - PLAYA VISTA,12105 WATERFRONT DR # A,LOS ANGELES,CA,90094,96,A
8262,PR0010106,SKYLIGHT GARDENS,1139 GLENDON AVE,LOS ANGELES,CA,90024,97,A
8263,PR0186980,NEW'S DONUTS,3339 W PICO BLVD,LOS ANGELES,CA,90019,81,B
8264,PR0178869,ANGELINO'S NUTRITION,4919 S HOOPER AVE,LOS ANGELES,CA,90011,96,A
8265,PR0041860,SUN MOON MARKET,1507 W 24TH ST,LOS ANGELES,CA,90007,98,A
8266,PR0198343,HYOJADONG DAK KKO CHI,3500 W 6TH ST UNIT 100-C,LOS ANGELES,CA,90020,94,A
8267,PR0197895,ROBOT GIMBAB,450 S WESTERN AVE # FC5,LOS ANGELES,CA,90020,90,A
8268,PR0197890,SGD 1962 INC,450 S WESTERN AVE # FC2,LOS ANGELES,CA,90020,97,A
8270,PR0170408,BKK101 THAI CUISINE,11127 VENICE BLVD STE 10,LOS ANGELES,CA,90034,90,A
8271,PR0001368,MY TACO,6300 YORK BLVD,LOS ANGELES,CA,90042,93,A
8272,PR0198257,AROCK,4251 W 3RD ST,LOS ANGELES,CA,90020,90,A
8274,PR0006467,FACTORS FAMOUS DELI,9420 W PICO BLVD,LOS ANGELES,CA,90035,90,A
8276,PR0151116,MELANEE THAI CUISINE,9562 W PICO BLVD,LOS ANGELES,CA,90035,95,A
8277,PR0008254,FUNDAMENTAL LA,1303 WESTWOOD BLVD,LOS ANGELES,CA,90024,94,A
8278,PR0004445,"TAEMEN, INC.",3500 W 6TH ST #100A,LOS ANGELES,CA,90020,90,A
8279,PR0040751,DERRICK'S JAMAICAN CUISINE,6806 S LA TIJERA BLVD,LOS ANGELES,CA,90045,96,A
8280,PR0020777,LA PRINCESITA TORTILLERIA,3432 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,90063,81,B
8283,PR0046928,LA PRINCESITA TORTILLERIA,3432 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,90063,84,B
8284,PR0192526,MATCHABAR,3534 W SUNSET BLVD,LOS ANGELES,CA,90026,95,A
8285,PR0028702,MR. C. BEVERLY HILLS LOBBY B,1224 S BEVERWIL DR,LOS ANGELES,CA,90035,99,A
8286,PR0170686,MUSASHIYA,1049 GAYLEY AVE,LOS ANGELES,CA,90024,81,B
8287,PR0198144,HIMALAYAN HUT,7300 SUNSET BLVD # D-E,LOS ANGELES,CA,90046,94,A
8289,PR0190959,PAPA JOHN'S PIZZA,11688 GATEWAY BLVD,LOS ANGELES,CA,90064,98,A
8290,PR0010721,EFRAIN CONTRERAS-REGALADO,307 E JEFFERSON BLVD # 512,LOS ANGELES,CA,90011,97,A
8291,PR0011762,TUSQUELLAS FISH AND OYSTER,6333 3RD ST #436,LOS ANGELES,CA,90036,93,A
8292,PR0154119,AU LAC PLANT-BASED FOOD & DRINK,710 1ST ST,LOS ANGELES,CA,90012,94,A
8293,PR0122932,HOWARD'S BIG BURGER,11127 VENICE BLVD,LOS ANGELES,CA,90016,90,A
8294,PR0197949,NIPONG NEAPONG,450 S WESTERN AVE # FC4,LOS ANGELES,CA,90020,91,A
8295,PR0197947,BROWN DONKATSU,450 S WESTERN AVE # FC3,LOS ANGELES,CA,90020,91,A
8297,PR0181608,7-ELEVEN STORE 18820C,11143 VENICE BLVD,LOS ANGELES,CA,90034,92,A
8298,PR0033954,HARLOWE,7321 SANTA MONICA BLVD,LOS ANGELES,CA,90046,90,A
8299,PR0004780,GUADALAJARA MARKET,1103 S LORENA ST,LOS ANGELES,CA,90023,91,A
8300,PR0008637,PAVILIONS #2229,727 N VINE ST,LOS ANGELES,CA,90038,97,A
8301,PR0043918,MR C BEVERLY HILLS,1224 BEVERWIL DR,LOS ANGELES,CA,90035,94,A
8302,PR0011451,MR. C. BEVERLY HILLS LOBBY B,1224 S BEVERWIL DR,LOS ANGELES,CA,90035,92,A
8303,PR0169967,DOMINO'S PIZZA,4259 W 3RD ST,LOS ANGELES,CA,90020,94,A
8304,PR0135425,PICO SEAFOOD FISH MARKET,3601 W PICO BLVD,LOS ANGELES,CA,90019,93,A
8305,PR0148272,THAI EAST WIND RESTAURANT,2801 BEVERLY BLVD,LOS ANGELES,CA,90057,93,A
8307,PR0016937,CAFE LOFT,3882 W 6TH ST,LOS ANGELES,CA,90020,95,A
8308,PR0177864,GRACE CAFE,1221 W 3RD ST # 265,LOS ANGELES,CA,90017,92,A
8309,PR0197600,NEXT MEX,1253 VINE ST UNIT 8,LOS ANGELES,CA,90038,94,A
8310,PR0036402,LADDS LIQUOR,4217 W 3RD ST STE #C,LOS ANGELES,CA,90020,97,A
8311,PR0126763,LA GLORIA TORTILLERIA (RETAIL),3455 E 1ST ST,LOS ANGELES,CA,90063,97,A
8312,PR0197891,SOGONGDONG,450 S WESTERN AVE,LOS ANGELES,CA,90020,93,A
8313,PR0029393,BASKIN ROBBINS 31 FLAVORS,11127 VENICE BLVD,LOS ANGELES,CA,90034,90,A
8314,PR0001486,LITTLE CAESARS #5922,4431 S MAIN ST,LOS ANGELES,CA,90037,90,A
8315,PR0170009,PASTA SISTERS,3343 W PICO BLVD,LOS ANGELES,CA,90019,99,A
8316,PR0168704,PAPA JOHN'S PIZZA,701 W CESAR E CHAVEZ AVE,LOS ANGELES,CA,90012,90,A
8317,PR0198126,US CHAMBADA,201 N WESTERN AVE,LOS ANGELES,CA,90004,91,A
8318,PR0003212,MONTIANA NATURALES #2,307 E JEFFERSON BLVD # 319,LOS ANGELES,CA,90011,98,A
8319,PR0175779,GREEN TEA HOUSE CHINESE RESTAURANT,7226 W SUNSET BLVD,LOS ANGELES,CA,90046,90,A
8320,PR0033499,ANTIGUA BREAD,5703 N FIGUEROA ST,LOS ANGELES,CA,90042,93,A
8321,PR0151412,JAVISTA ORGANIC COFFEE BAR,6707 W SUNSET BLVD,LOS ANGELES,CA,90028,97,A
8322,PR0009058,PAULINA'S,1000 E 18TH ST,LOS ANGELES,CA,90021,91,A
8323,PR0146942,SUBWAY #60536,3113 4TH ST,LOS ANGELES,CA,90018,98,A
8324,PR0019075,CAKE HOUSE,3500 W 6TH ST STE #117,LOS ANGELES,CA,90006,91,A
8325,PR0033481,AMIN'S SHELL,2603 S NORMANDIE AVE,LOS ANGELES,CA,90007,97,A
8326,PR0025359,YOGURT CAFE,3500 W 6TH ST,LOS ANGELES,CA,90020,93,A
8327,PR0023810,TACO FIESTA,4501 N FIGUEROA ST,LOS ANGELES,CA,90042,92,A
8328,PR0179614,SUN FOOD MART & DELI,11019 S ALAMEDA STA,LOS ANGELES,CA,90059,93,A
8329,PR0013638,COUNT POTATO,1125 W 6TH ST STE 105,LOS ANGELES,CA,90017,93,A
8330,PR0157087,7-ELEVEN STORE 26747B,6660 W SUNSET BLVD,LOS ANGELES,CA,90028,90,A
8331,PR0127844,CHAYA PLAYA,5353 GROSVENOR BLVD,LOS ANGELES,CA,90066,98,A
8334,PR0011366,7-ELEVEN,6033 WHITTIER BLVD,LOS ANGELES,CA,90022,95,A
8335,PR0037683,EL POLLO LOCO #5902,5300 W CENTINELA AVE,LOS ANGELES,CA,90045,96,A
8336,PR0023144,TOM'S JR BURGERS,1500 E SLAUSON AVE,LOS ANGELES,CA,90011,91,A
8338,PR0023527,PIZZA HUT #26228,6660 W SUNSET BLVD,LOS ANGELES,CA,90028,94,A
8339,PR0151171,PICO SEAFOOD FISH MARKET,3601 W PICO BLVD,LOS ANGELES,CA,90019,94,A
8341,PR0163905,A. N. S. LIQUOR,4625 HOOPER AVE,LOS ANGELES,CA,90011,99,A
8342,PR0024921,BASKIN ROBBINS,4048 W 3RD ST,LOS ANGELES,CA,90020,94,A
8343,PR0035211,EMPIRE LIQUOR,1100 E 22ND ST,LOS ANGELES,CA,90011,99,A
8344,PR0030757,EL ATACOR RESTAURANT,3520 N FIGUEROA ST,LOS ANGELES,CA,90065,94,A
8345,PR0045455,VINE MOBIL,6301 SANTA MONICA BLVD,LOS ANGELES,CA,90038,97,A
8347,PR0176150,ACCESS HOLLYWOOD,600 WORLD WAY # 684,LOS ANGELES,CA,90045,98,A
8348,PR0167244,BODY ENERGY CLUB,6318 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,92,A
8349,PR0018065,98 CENTS & UP OUTLET,3660 E 1ST ST,LOS ANGELES,CA,90006,97,A
8350,PR0008495,RED RIBBON BAKESHOP,138 S VERMONT AVE,LOS ANGELES,CA,90004,95,A
8352,PR0005912,GARIBALDI MERCADO Y CARNICER,1051 W WASHINGTON BLVD STE A & B,LOS ANGELES,CA,90015,95,A
8353,PR0181117,HI SOCIE TEA,6250 HOLLYWOOD BLVD # 700,LOS ANGELES,CA,90028,97,A
8354,PR0044085,"HEALTHY CHOICES JUICE BAR, I",1833 S LA CIENEGA BLVD STE #C,LOS ANGELES,CA,90035,97,A
8355,PR0158109,WESTSIDE TAVERN,10850 PICO BLVD,LOS ANGELES,CA,90064,92,A
8356,PR0001409,PATTERN BAR,100 W 9TH ST,LOS ANGELES,CA,90015,84,B
8357,PR0171821,LOS ANGELES NEWS,600 WORLD WAY 636,LOS ANGELES,CA,90045,99,A
8358,PR0013357,BAR AMA,118 W 4TH ST,LOS ANGELES,CA,90013,96,A
8361,PR0168895,PRECINCT,307 W 4TH ST STE A,LOS ANGELES,CA,90021,91,A
8362,PR0009874,BIG SAVER FOOD MARKET,5829 S COMPTON AVE,LOS ANGELES,CA,90001,94,A
8363,PR0003338,THE SALAD BAR,6333 W 3RD ST # 00042,LOS ANGELES,CA,90036,90,A
8364,PR0148772,NIGHT MARKET 2,3322 W SUNSET BLVD,LOS ANGELES,CA,90026,90,A
8365,PR0197687,RAY & ROY'S MARKET,2800 E 4TH ST,LOS ANGELES,CA,90033,92,A
8367,PR0026814,LOST AND FOUND,11700 NATIONAL BLVD,LOS ANGELES,CA,90064,94,A
8368,PR0037302,JUNIOR PIZZA,3520 N FIGUEROA ST,LOS ANGELES,CA,90065,94,A
8369,PR0028921,BOBA TIME,11207 NATIONAL BLVD,LOS ANGELES,CA,90064,97,A
8371,PR0157689,THE VITAMIN SHOPPE #416,1901 WESTWOOD BLVD,LOS ANGELES,CA,90025,99,A
8372,PR0126693,"BELLA PITA USC, INC.",3013 S FIGUEROA ST,LOS ANGELES,CA,90007,92,A
8373,PR0036512,THE REDWOOD BAR & GRILL,316 W 2ND ST,LOS ANGELES,CA,90012,90,A
8374,PR0179271,POINT THE WAY CAFE,600 WORLD WAY # 655,LOS ANGELES,CA,90045,90,A
8375,PR0121249,CARL'S JR,2310 S LA CIENEGA BLVD,LOS ANGELES,CA,90034,97,A
8376,PR0031499,FATBURGER,11275 VENICE BLVD,LOS ANGELES,CA,90066,96,A
8377,PR0021548,TARGET STORES #1306,3535 S LA CIENEGA BLVD,LOS ANGELES,CA,90016,99,A
8378,PR0166636,SUNSET NEWS,600 WORLD WAY #621,LOS ANGELES,CA,90045,99,A
8379,PR0026355,SPUDNUTS DONUTS,3001 S FIGUEROA ST,LOS ANGELES,CA,90007,94,A
8380,PR0028937,FATBURGERS,3026 S FIGUEROA ST,LOS ANGELES,CA,90007,96,A
8381,PR0176697,BLU20,600 WORLD WAY,LOS ANGELES,CA,90045,99,A
8382,PR0198108,VERY VERY RICE CAKE STUDIO,3959 WILSHIRE BLVD UNIT B5,LOS ANGELES,CA,90010,97,A
8383,PR0015728,SUBWAY SANDWICHES #5449,2180 WESTWOOD BLVD # B,LOS ANGELES,CA,90025,92,A
8386,PR0007991,DEL TACO,2060 S LA CIENEGA BLVD,LOS ANGELES,CA,90034,94,A
8387,PR0043287,URBAN RAMEN,7300 W SUNSET BLVD STE #A,LOS ANGELES,CA,90046,94,A
8388,PR0006032,DOMINO'S,2803 S FIGUEROA ST,LOS ANGELES,CA,90007,98,A
8389,PR0127792,SHANG LEE FRESH POULTRY INC,711 N SPRING ST,LOS ANGELES,CA,90012,96,A
8390,PR0044365,BIG MAN BAKES,413 S MAIN ST,LOS ANGELES,CA,90013,93,A
8391,PR0012215,STARBUCKS COFFEE #5394,11705 NATIONAL BLVD,LOS ANGELES,CA,90064,95,A
8392,PR0000562,BOBS COFFEE&DONUTS,6333 W 3RD ST # #450,LOS ANGELES,CA,90036,94,A
8393,PR0196465,AIR CANADA LOUNGE,600 WORLD WAY,LOS ANGELES,CA,90045,94,A
8394,PR0175218,LIQUID JUICE BAR,8180 MELROSE AVE,LOS ANGELES,CA,90046,96,A
8395,PR0023923,MCDONALD'S #2287,11300 NATIONAL BLVD,LOS ANGELES,CA,90064,94,A
8398,PR0123463,EL POLLO GRANDE,1051 W WASHINGTON BLVD #G,LOS ANGELES,CA,90015,93,A
8399,PR0040663,SUBWAY,198 S VERMONT AVE,LOS ANGELES,CA,90004,91,A
8400,PR0168773,PASTELERIA LUCEROS,3540 E 1ST ST,LOS ANGELES,CA,90063,90,A
8401,PR0039167,DOLLARMAX #5,3535 E 1ST ST,LOS ANGELES,CA,90063,97,A
8402,PR0029730,BURGER KING # 11053,3241 N FIGUEROA ST,LOS ANGELES,CA,90065,93,A
8403,PR0043720,GNC 0717,1833 S LA CIENEGA BLVD STE #D,LOS ANGELES,CA,90035,98,A
8404,PR0177987,SPROUTS FARMERS MARKET,915 N LA BREA AVE,LOS ANGELES,CA,90038,97,A
8405,PR0166474,EDIBLE ARRANGEMENTS-1003,3785 WILSHIRE BLVD STE 22,LOS ANGELES,CA,90010,97,A
8406,PR0035420,NATIONAL ROBERTSON CARWASH,3071 S ROBERTSON BLVD,LOS ANGELES,CA,90034,97,A
8408,PR0148237,MR COFFEE,537 S WESTERN AVE G,LOS ANGELES,CA,90020,97,A
8410,PR0172175,DULCIS BAKERY HOUSE,3450 W 6TH ST # 108,LOS ANGELES,CA,90020,90,A
8412,PR0177986,SPROUTS FARMERS MARKET,915 N LA BREA AVE,LOS ANGELES,CA,90038,92,A
8413,PR0024557,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,94,A
8414,PR0175034,YOGURTLAND CENTRAL /  SLAUSON,5857 S CENTRAL AVE #120,LOS ANGELES,CA,90001,99,A
8416,PR0191262,NABI,4632 SANTA MONICA BLVD # 16-17,LOS ANGELES,CA,90029,98,A
8417,PR0009971,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,94,A
8418,PR0026088,PARIS BAGUETTE CAFE,621 S WESTERN AVE STE 105,LOS ANGELES,CA,90010,90,A
8419,PR0003955,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,94,A
8420,PR0151283,MAMA HONG'S VIETNAMESE KITCHEN,11819 WILSHIRE BLVD STE 106B,LOS ANGELES,CA,90025,90,A
8421,PR0024119,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,94,A
8423,PR0024141,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,92,A
8424,PR0151563,THE LINE HOTEL,3515 WILSHIRE BLVD,LOS ANGELES,CA,90010,98,A
8425,PR0036106,CRENSHAW MOBIL,7130 S CRENSHAW BLVD,LOS ANGELES,CA,90043,93,A
8426,PR0019531,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,90,A
8428,PR0164943,SABOR LATINOS,4908 FOUNTAIN AVE,LOS ANGELES,CA,90029,93,A
8429,PR0020810,EL GRAN BURRITO,4716 SANTA MONICA BLVD,LOS ANGELES,CA,90029,90,A
8430,PR0173695,KLAT,621 S WESTERN AVE # 101,LOS ANGELES,CA,90005,90,A
8431,PR0001363,QUIZNO'S SUB #2434,134 S CENTRAL AVE,LOS ANGELES,CA,90012,96,A
8434,PR0120936,"LEMON, TREE",621 S WESTERN AVE #111,LOS ANGELES,CA,90005,96,A
8435,PR0006060,BURGER KING #2223,5228 W CENTINELA AVE,LOS ANGELES,CA,90045,96,A
8436,PR0189148,"DOLLAR TREE STORES , INC .",3828 W SLAUSON AVE,LOS ANGELES,CA,90043,96,A
8437,PR0012128,JACOB'S UNION,8755 W 3RD ST,LOS ANGELES,CA,90048,96,A
8440,PR0009497,NANBANKAN,11330 SANTA MONICA BLVD,LOS ANGELES,CA,90025,93,A
8441,PR0016514,PIZZERIA IL FICO,310 S ROBERTSON BLVD,LOS ANGELES,CA,90048,93,A
8442,PR0120975,BOBA SQUARE,621 S WESTERN AVE STE 102,LOS ANGELES,CA,90005,96,A
8443,PR0167100,TLAYUDA LA MEXICAN RESTAURANT,5450 SANTA MONICA BLVD,LOS ANGELES,CA,90029,97,A
8444,PR0045620,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,97,A
8445,PR0121648,AL LAYALI,980 N LA CIENEGA BLVD,LOS ANGELES,CA,90069,93,A
8446,PR0002857,LANDMARK NUART THEATRE,11272 SANTA MONICA BLVD,LOS ANGELES,CA,90025,97,A
8448,PR0027003,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,93,A
8449,PR0047061,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,97,A
8451,PR0009426,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,93,A
8452,PR0041861,DODGER STADIUM,1000 VIN SCULLY AVE,LOS ANGELES,CA,90012,98,A
8454,PR0156457,CONCHITAS RESTAURANTE Y PUPUSERIA # 4,820 N WESTERN AVE STE 111,LOS ANGELES,CA,90029,90,A
8457,PR0148795,CITY SNACKS,500 W TEMPLE ST FL 2ND,LOS ANGELES,CA,90012,96,A
8458,PR0194243,BLISS BAKERY,333 S ALAMEDA ST # 100,LOS ANGELES,CA,90013,91,A
8460,PR0011234,TOM N TOMS COFFEE,333 S ALAMEDA ST STE #108,LOS ANGELES,CA,90021,83,B
8461,PR0127997,PACIFIC FRENCH BAKERY,4152 W WASHINGTON BLVD,LOS ANGELES,CA,90018,86,B
8463,PR0026745,TACO BELL #28706,8440 BEVERLY BLVD,LOS ANGELES,CA,90048,94,A
8464,PR0123333,TWIST-GRILL,735 S FIGUEROA ST #114,LOS ANGELES,CA,90017,90,A
8465,PR0037114,FEEL KARAOKE,600 S HARVARD BLVD # #200,LOS ANGELES,CA,90005,90,A
8467,PR0027881,A-FRAME,12565 W WASHINGTON BLVD,LOS ANGELES,CA,90066,90,A
8469,PR0167385,KFC,126 S VERMONT AVE # 112,LOS ANGELES,CA,90004,91,A
8470,PR0017693,LITTLE JASMINE THAI CUISINE,1435 N HIGHLAND AVE,LOS ANGELES,CA,90028,94,A
8472,PR0177098,MARADENTRO BRENTWOOD,1168 S BARRINGTON AVE # 101,LOS ANGELES,CA,90049,95,A
8473,PR0197634,BIBIBOP ASIAN GRILL #0027,8424 BEVERLY BLVD,LOS ANGELES,CA,90048,90,A
8475,PR0011298,VONS MARKET #2270,4030 S CENTINELA AVE,LOS ANGELES,CA,90066,90,A
8477,PR0043058,LACHA SOMTUM,5169 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,93,A
8478,PR0017270,YOGURT LAND,3183 WILSHIRE BLVD # #181,LOS ANGELES,CA,90010,96,A
8480,PR0153605,MENDOCINO FARMS - SCULLERY,735 S FIGUEROA ST #130,LOS ANGELES,CA,90017,97,A
8481,PR0197639,TACOS 5 DE MAYO SEAFOOD,3425 E 1ST ST STE 110,LOS ANGELES,CA,90063,91,A
8485,PR0008670,CALIFORNIA CLUB-MAIN KITCHEN,538 S FLOWER ST,LOS ANGELES,CA,90071,98,A
